Date_Time,Time_Hr,Residual Forecast,RSA Contracted Forecast,Dispatchable Generation,Residual Demand,RSA Contracted Demand,International Exports,International Imports,Thermal Generation,Nuclear Generation,Eskom Gas Generation,Eskom OCGT Generation,Hydro Water Generation,Pumped Water Generation,ILS Usage,Manual Load_Reduction(MLR),IOS Excl ILS and MLR,Dispatchable IPP OCGT,Eskom Gas SCO,Eskom OCGT SCO,Hydro Water SCO,Pumped Water SCO Pumping,Drakensberg Gen Unit Hours,Palmiet Gen Unit Hours,Ingula Gen Unit Hours,Wind,PV,CSP,Other RE,Total RE,Wind Installed Capacity,PV Installed Capacity,CSP Installed Capacity,Other RE Installed Capacity,Total RE Installed Capacity
2022-06-23,00:00:00,21627.104,22333.176,22146.101,22146.101,22983.605,1246.934,1468.0,21962.3,908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-5.199,0.0,-2186.0,62.4,25.4,24.79,820.513,0.0,0.0,16.991,837.504,3163.37,2212.09,500.0,50.58,5926.04
2022-06-23,01:00:00,21157.078,21891.065,21458.068,21458.068,22426.998,1234.203,1509.0,21236.0,909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.932,0.0,-2190.0,64.2,27.4,27.25,951.95,0.0,0.0,16.98,968.93,3163.37,2212.09,500.0,50.58,5926.04
2022-06-23,02:00:00,20958.365,21730.519,21089.135,21089.135,22277.367,1225.713,1462.0,20910.0,908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-5.865,0.0,-2184.0,65.6,29.4,29.81,1171.277,0.0,0.0,16.955,1188.232,3163.37,2212.09,500.0,50.58,5926.04
2022-06-23,03:00:00,21284.82,22098.023,21490.068,21490.068,22537.145,1231.37,1449.0,21314.0,908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.932,0.0,-2175.0,67.4,31.0,32.13,1030.363,0.0,0.0,16.714,1047.077,3163.37,2212.09,500.0,50.58,5926.04
2022-06-23,04:00:00,22644.59,23491.41,22982.068,22982.068,23902.284,1277.764,1360.0,22688.0,908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.932,0.0,-1968.0,69.0,32.5,34.55,903.619,0.0,0.0,16.597,920.216,3163.37,2212.09,500.0,50.58,5926.04
2022-06-23,05:00:00,25051.317,25893.894,24257.935,25312.477,26293.684,1334.788,1294.0,23428.0,907.0,0.0,0.0,104.0,0.0,0.0,1054.543,0.0,0.0,-1.0,-5.065,0.0,-1469.0,70.2,34.1,36.74,964.639,0.0,0.0,16.568,981.207,3163.37,2212.09,500.0,50.58,5926.04
2022-06-23,06:00:00,26711.377,27545.596,25358.801,26750.55,27934.313,1302.926,1325.0,23816.0,907.0,0.0,0.0,121.0,0.0,0.0,1391.749,0.0,0.0,-1.0,-5.199,0.0,-804.0,71.8,35.5,37.77,1166.237,0.0,0.0,17.526,1183.763,3163.37,2212.09,500.0,50.58,5926.04
2022-06-23,07:00:00,28077.661,28985.73,26713.068,27907.319,29363.478,1314.849,1438.0,24043.0,908.0,0.0,0.0,121.0,307.0,0.0,1194.252,0.0,0.0,-1.0,-4.932,0.0,-98.0,73.0,36.1,37.95,1418.883,18.334,0.0,18.942,1456.159,3163.37,2212.09,500.0,50.58,5926.04
2022-06-23,08:00:00,29135.517,30315.614,28137.001,29166.594,30682.949,1354.762,1389.0,24045.0,908.0,0.0,336.0,239.0,1235.0,0.0,1029.593,0.0,0.0,-1.0,-3.999,0.0,-10.0,73.0,35.7,37.53,1360.646,136.812,0.0,18.897,1516.355,3163.37,2212.09,500.0,50.58,5926.04
2022-06-23,09:00:00,29915.825,31383.459,29001.334,30132.073,31739.546,1342.253,1386.0,23835.0,907.0,0.0,1474.0,243.0,1167.0,0.0,1130.74,0.0,0.0,-1.0,-0.667,0.0,-9.0,71.0,34.1,36.86,1212.99,375.529,0.0,18.954,1607.473,3163.37,2212.09,500.0,50.58,5926.04
2022-06-23,10:00:00,29852.341,31685.92,28486.0,30123.593,32029.415,1360.259,1413.0,23805.0,907.0,0.0,1728.0,0.0,642.0,0.0,1637.593,0.0,0.0,-1.0,0.0,0.0,-8.0,69.4,32.5,35.95,1345.677,541.378,0.0,18.767,1905.822,3163.37,2212.09,500.0,50.58,5926.04
2022-06-23,11:00:00,29246.918,31257.5,28091.0,29608.213,31592.651,1348.487,1451.0,23562.0,906.0,0.0,1276.0,4.0,899.0,0.0,1517.213,0.0,0.0,-1.0,0.0,0.0,-6.0,69.0,31.4,34.85,1353.596,612.222,0.0,18.62,1984.438,3163.37,2212.09,500.0,50.58,5926.04
2022-06-23,12:00:00,28754.301,30873.122,27995.0,29193.176,31198.018,1334.922,1483.0,23440.0,907.0,0.0,1137.0,0.0,1038.0,0.0,1198.176,0.0,0.0,-1.0,0.0,0.0,-9.0,67.8,30.6,33.93,1363.19,623.085,0.0,18.567,2004.842,3163.37,2212.09,500.0,50.58,5926.04
2022-06-23,13:00:00,28443.12,30618.633,28112.0,29151.204,30976.349,1298.554,1506.0,23424.0,908.0,0.0,1212.0,0.0,1070.0,0.0,1039.204,0.0,0.0,-1.0,0.0,0.0,-7.0,67.0,29.4,32.44,1320.768,485.469,0.0,18.908,1825.145,3163.37,2212.09,500.0,50.58,5926.04
2022-06-23,14:00:00,28375.98,30563.67,28113.0,28986.754,30858.772,1235.609,1405.0,23118.0,908.0,0.0,1659.0,0.0,1034.0,0.0,873.754,0.0,0.0,-1.0,0.0,0.0,-10.0,65.6,28.2,31.25,1451.11,402.003,0.0,18.905,1872.018,3163.37,2212.09,500.0,50.58,5926.04
2022-06-23,15:00:00,28962.437,31162.375,28198.0,29482.87,31456.641,1237.012,1347.0,23268.0,907.0,0.0,1800.0,0.0,887.0,0.0,1284.87,0.0,0.0,-1.0,0.0,0.0,-10.0,64.2,27.4,30.0,1581.775,373.368,0.0,18.628,1973.771,3163.37,2212.09,500.0,50.58,5926.04
2022-06-23,16:00:00,30122.028,32030.22,28664.707,30242.031,32303.748,1277.418,1309.0,23517.03,907.0,0.0,1784.0,148.0,864.0,0.0,1577.324,0.0,150.677,-1.0,0.0,0.0,-14.0,63.3,26.2,28.98,1849.776,193.482,0.0,18.459,2061.717,3163.37,2212.09,500.0,50.58,5926.04
2022-06-23,17:00:00,31956.419,33614.09,29191.916,31991.625,33882.258,1390.578,1283.0,23418.0,907.0,0.0,1840.0,243.0,1190.0,0.0,2655.709,144.0,324.916,-1.0,0.0,0.0,-13.0,61.9,25.4,28.09,1853.505,18.895,0.0,18.233,1890.633,3163.37,2212.09,500.0,50.58,5926.04
2022-06-23,18:00:00,32747.243,34409.167,29625.841,33136.115,34666.105,1429.156,1260.0,22948.0,907.0,0.0,1837.0,243.0,2102.0,0.0,3366.274,144.0,330.841,-1.0,0.0,0.0,-1.0,60.9,23.0,26.42,1512.33,0.0,0.0,17.66,1529.99,3163.37,2212.09,500.0,50.58,5926.04
2022-06-23,19:00:00,31981.316,33611.726,28848.769,32244.829,33857.673,1326.202,1340.0,22756.43,907.0,0.0,1875.0,243.0,1422.0,0.0,3396.06,0.0,318.339,-1.0,0.0,0.0,-12.0,58.0,21.4,23.74,1595.929,0.0,0.0,16.915,1612.844,3163.37,2212.09,500.0,50.58,5926.04
2022-06-23,20:00:00,29757.944,31366.518,27449.216,30054.849,31601.481,1284.113,1326.0,22552.0,906.0,0.0,1867.0,196.0,598.0,0.0,2605.633,0.0,25.216,-1.0,0.0,0.0,-20.0,56.0,20.6,22.22,1529.725,0.0,0.0,16.907,1546.632,3163.37,2212.09,500.0,50.58,5926.04
2022-06-23,21:00:00,27323.922,28896.243,25450.534,27795.151,29120.233,1211.941,1385.0,22438.0,906.0,0.0,977.0,0.0,8.0,0.0,2344.617,0.0,0.0,-1.0,-1.466,0.0,-261.0,55.0,20.6,21.49,1308.056,0.0,0.0,17.026,1325.082,3163.37,2212.09,500.0,50.58,5926.04
2022-06-23,22:00:00,24827.347,26288.321,23465.401,25122.301,26501.381,1339.271,1323.0,22321.0,907.0,0.0,444.0,0.0,0.0,0.0,1656.9,0.0,0.0,-1.0,-3.599,0.0,-1525.0,55.0,20.6,22.02,1362.116,0.0,0.0,16.964,1379.08,3163.37,2212.09,500.0,50.58,5926.04
2022-06-23,23:00:00,22887.254,24256.59,21753.435,23097.9,24458.795,1193.9,1367.0,21632.5,908.0,0.0,0.0,0.0,0.0,0.0,1344.466,0.0,0.0,-1.0,-5.065,0.0,-2148.0,55.5,22.2,24.0,1344.004,0.0,0.0,16.891,1360.895,3163.37,2212.09,500.0,50.58,5926.04
2022-06-24,00:00:00,21316.355,22602.289,21622.801,21622.801,22972.302,1137.695,1345.0,21555.0,908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-5.199,0.0,-2179.0,57.0,24.6,26.42,1332.83,0.0,0.0,16.671,1349.501,3163.37,2212.09,500.0,50.58,5926.04
2022-06-24,01:00:00,20907.046,22160.976,21037.801,21037.801,22341.476,1107.17,1410.0,20929.0,908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-5.199,0.0,-2203.0,59.0,26.2,28.73,1287.037,0.0,0.0,16.638,1303.675,3163.37,2212.09,500.0,50.58,5926.04
2022-06-24,02:00:00,20710.481,21990.794,20629.135,20629.135,22018.895,1104.196,1368.0,20548.0,908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-5.865,0.0,-2188.0,60.4,27.8,31.19,1373.053,0.0,0.0,16.707,1389.76,3163.37,2212.09,500.0,50.58,5926.04
2022-06-24,03:00:00,21005.155,22284.895,20882.801,20882.801,22426.905,1110.596,1352.0,20815.0,908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-5.199,0.0,-2186.0,62.4,29.7,33.75,1527.424,0.0,0.0,16.68,1544.104,3163.37,2212.09,500.0,50.58,5926.04
2022-06-24,04:00:00,22355.138,23659.094,22064.935,22064.935,23585.805,1149.814,1341.0,21587.0,908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-5.065,0.0,-1765.0,64.2,32.1,36.14,1504.145,0.0,0.0,16.725,1520.87,3163.37,2212.09,500.0,50.58,5926.04
2022-06-24,05:00:00,24832.056,26150.322,23395.801,24724.677,26091.935,1283.242,1277.0,21981.0,908.0,0.0,0.0,116.0,0.0,0.0,1328.876,0.0,0.0,-1.0,-5.199,0.0,-880.0,65.6,33.7,37.83,1350.588,0.0,0.0,16.67,1367.258,3163.37,2212.09,500.0,50.58,5926.04
2022-06-24,06:00:00,26254.046,27561.231,24824.468,26207.421,27517.74,1241.529,1305.0,21806.0,908.0,0.0,80.0,121.0,625.0,0.0,1382.953,0.0,0.0,-1.0,-4.532,0.0,-15.0,66.5,34.1,40.09,1293.313,0.025,0.0,16.981,1310.319,3163.37,2212.09,500.0,50.58,5926.04
2022-06-24,07:00:00,27698.382,29092.282,26483.667,27648.001,29063.871,1238.053,1321.0,21909.0,908.0,0.0,1126.0,121.0,1108.0,0.0,1164.334,0.0,0.0,-1.0,-1.333,0.0,-7.0,65.6,32.5,38.25,1361.364,35.407,0.0,19.099,1415.87,3163.37,2212.09,500.0,50.58,5926.04
2022-06-24,08:00:00,29027.041,30767.321,27665.082,29022.412,30751.712,1244.982,1314.0,21745.0,908.0,0.0,1961.0,167.0,1255.0,0.0,1357.33,0.0,320.082,-1.0,0.0,0.0,-4.0,64.2,30.6,37.35,1425.363,284.831,0.0,19.106,1729.3,3163.37,2212.09,500.0,50.58,5926.04
2022-06-24,09:00:00,29691.505,31703.708,27935.063,29617.523,31705.861,1248.043,1314.0,21648.0,908.0,0.0,1952.0,243.0,938.0,0.0,1682.46,0.0,940.063,-1.0,0.0,0.0,-7.0,62.8,29.0,36.01,1427.879,641.399,0.0,19.06,2088.338,3163.37,2212.09,500.0,50.58,5926.04
2022-06-24,10:00:00,29077.125,31167.603,27330.257,29002.685,31184.007,1244.416,1349.0,21775.0,907.0,0.0,1875.0,60.0,794.0,0.0,1672.428,0.0,585.257,-1.0,0.0,0.0,-14.0,62.4,27.4,34.55,1277.582,884.722,0.0,19.018,2181.322,3163.37,2212.09,500.0,50.58,5926.04
2022-06-24,11:00:00,28465.038,30589.889,25406.382,28322.741,30624.99,1260.492,1313.0,21517.44,908.0,0.0,1408.0,0.0,245.0,0.0,2916.359,0.0,37.942,-1.0,0.0,0.0,-22.0,61.4,25.8,33.75,1266.408,1014.54,2.406,18.895,2302.249,3163.37,2212.09,500.0,50.58,5926.04
2022-06-24,12:00:00,27839.886,30039.918,25141.0,27837.061,30081.151,1255.437,1341.0,20924.0,908.0,0.0,1503.0,0.0,486.0,0.0,2696.061,0.0,0.0,-1.0,0.0,0.0,-20.0,61.4,25.8,33.0,1314.906,904.749,6.935,17.5,2244.09,3163.37,2212.09,500.0,50.58,5926.04
2022-06-24,13:00:00,27157.297,29348.879,24742.0,27116.934,29415.332,1236.298,1362.0,21425.0,908.0,0.0,922.0,0.0,147.0,0.0,2374.934,0.0,0.0,-1.0,0.0,0.0,-21.0,60.4,25.8,32.26,1392.99,886.627,1.846,16.935,2298.398,3163.37,2212.09,500.0,50.58,5926.04
2022-06-24,14:00:00,27050.062,29194.678,24593.0,26952.687,29266.19,1258.197,1376.0,21771.0,908.0,0.0,377.0,0.0,183.0,0.0,2359.687,0.0,0.0,-1.0,0.0,0.0,-21.0,60.4,25.8,31.82,1514.508,782.081,0.0,16.914,2313.503,3163.37,2212.09,500.0,50.58,5926.04
2022-06-24,15:00:00,27362.775,29436.479,24815.0,27417.141,29536.412,1236.564,1395.0,21916.0,908.0,0.0,472.0,0.0,149.0,0.0,2602.141,0.0,0.0,-1.0,0.0,0.0,-24.0,60.4,25.8,31.25,1482.867,619.251,0.0,17.153,2119.271,3163.37,2212.09,500.0,50.58,5926.04
2022-06-24,16:00:00,28402.312,30189.298,26113.0,28640.281,30290.037,1300.582,1363.0,22018.0,908.0,0.0,798.0,154.0,884.0,0.0,2527.281,0.0,0.0,-1.0,0.0,0.0,-11.0,60.4,26.2,30.94,1288.785,343.034,0.0,17.937,1649.756,3163.37,2212.09,500.0,50.58,5926.04
2022-06-24,17:00:00,29959.879,31426.947,27300.8,30261.596,31548.15,1319.691,1303.0,22297.8,907.0,0.0,1292.0,243.0,1267.0,0.0,2960.796,0.0,0.0,-1.0,0.0,0.0,-8.0,59.9,25.4,29.43,1228.245,40.373,0.0,17.936,1286.554,3163.37,2212.09,500.0,50.58,5926.04
2022-06-24,18:00:00,31187.203,32575.685,27538.09,31406.238,32712.17,1500.665,1246.0,22384.09,907.0,0.0,1410.0,243.0,1355.0,0.0,3868.148,0.0,0.0,-1.0,0.0,0.0,-6.0,59.0,23.0,28.09,1288.111,0.003,0.0,17.818,1305.932,3163.37,2212.09,500.0,50.58,5926.04
2022-06-24,19:00:00,30822.71,32203.462,26919.0,31048.683,32354.939,1344.073,1298.0,22354.0,907.0,0.0,1423.0,243.0,712.0,0.0,4129.683,0.0,0.0,-1.0,0.0,0.0,-17.0,56.5,21.4,26.87,1288.385,0.0,0.0,17.871,1306.256,3163.37,2212.09,500.0,50.58,5926.04
2022-06-24,20:00:00,28899.001,30231.612,26010.693,29146.691,30397.827,1350.549,1312.0,22510.96,907.0,0.0,1037.0,206.0,62.0,0.0,3135.998,0.0,0.0,-1.0,-0.267,0.0,-23.0,55.5,20.6,25.96,1234.197,0.0,0.0,16.939,1251.136,3163.37,2212.09,500.0,50.58,5926.04
2022-06-24,21:00:00,27016.908,28383.505,24401.534,27387.732,28564.997,1252.886,1403.0,22045.0,907.0,0.0,536.0,0.0,0.0,0.0,2986.198,0.0,0.0,-1.0,-3.466,0.0,-485.0,55.5,21.0,25.77,1160.39,0.0,0.0,16.875,1177.265,3163.37,2212.09,500.0,50.58,5926.04
2022-06-24,22:00:00,25025.674,26326.145,22664.468,25255.031,26522.691,1394.061,1331.0,21947.0,907.0,0.0,109.0,0.0,0.0,0.0,2590.563,0.0,0.0,-1.0,-4.532,0.0,-1624.0,55.5,21.4,26.22,1250.835,0.0,0.0,16.825,1267.66,3163.37,2212.09,500.0,50.58,5926.04
2022-06-24,23:00:00,23149.91,24458.706,21692.641,23430.316,24670.385,1269.176,1331.0,21283.84,908.0,0.0,0.0,0.0,0.0,0.0,1737.675,0.0,0.0,-1.0,-5.199,0.0,-1824.0,57.0,23.0,27.83,1223.273,0.0,0.0,16.796,1240.069,3163.37,2212.09,500.0,50.58,5926.04
2022-06-25,00:00:00,21712.391,23012.363,22030.935,22030.935,23238.639,1161.123,1407.0,21396.0,908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-5.065,0.0,-1674.0,58.5,25.4,29.55,1190.85,0.0,0.0,16.854,1207.704,3163.37,2212.09,500.0,50.58,5926.04
2022-06-25,01:00:00,21110.005,22367.774,21427.421,21427.421,22582.986,1126.809,1379.0,20982.62,908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-5.199,0.0,-1836.0,59.9,27.0,31.25,1138.717,0.0,0.0,16.848,1155.565,3163.37,2212.09,500.0,50.58,5926.04
2022-06-25,02:00:00,20792.189,22031.228,20936.135,20936.135,22024.943,1104.521,1395.0,20432.0,908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-5.865,0.0,-1792.0,61.9,29.0,33.0,1071.917,0.0,0.0,16.891,1088.808,3163.37,2212.09,500.0,50.58,5926.04
2022-06-25,03:00:00,20814.254,21991.456,21261.801,21261.801,22280.567,1118.19,1183.0,20992.0,907.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-5.199,0.0,-1814.0,63.3,30.6,34.49,1001.882,0.0,0.0,16.884,1018.766,3163.37,2212.09,500.0,50.58,5926.04
2022-06-25,04:00:00,21323.107,22442.696,21631.801,21631.801,22604.289,1122.985,1247.0,20902.0,908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-5.199,0.0,-1419.0,65.1,32.1,36.14,955.643,0.0,0.0,16.845,972.488,3163.37,2212.09,500.0,50.58,5926.04
2022-06-25,05:00:00,22105.975,23172.476,20838.801,22379.404,23328.415,1145.596,1248.0,20270.0,907.0,0.0,0.0,0.0,0.0,0.0,1540.603,0.0,0.0,-1.0,-5.199,0.0,-1580.0,66.5,33.7,37.29,932.095,0.0,0.0,16.916,949.011,3163.37,2212.09,500.0,50.58,5926.04
2022-06-25,06:00:00,23360.858,24387.931,21595.525,23482.511,24538.229,1146.058,1342.0,20813.59,907.0,0.0,0.0,0.0,0.0,0.0,1886.987,0.0,0.0,-1.0,-5.065,0.0,-1461.0,67.8,34.9,38.97,1038.878,0.007,0.0,16.833,1055.718,3163.37,2212.09,500.0,50.58,5926.04
2022-06-25,07:00:00,25464.194,26534.086,23580.335,25534.945,26680.109,1108.31,1383.0,21133.0,908.0,0.0,13.0,121.0,261.0,0.0,1954.611,0.0,0.0,-1.0,-4.666,0.0,-233.0,69.4,36.9,39.86,1087.294,40.265,0.0,17.605,1145.164,3163.37,2212.09,500.0,50.58,5926.04
2022-06-25,08:00:00,27442.711,28884.003,24894.52,27388.587,29026.756,1205.968,1297.0,20896.0,908.0,0.0,643.0,121.0,1012.0,0.0,2494.067,0.0,29.986,-1.0,-3.466,0.0,-8.0,69.4,36.9,39.26,1098.467,521.778,0.0,17.924,1638.169,3163.37,2212.09,500.0,50.58,5926.04
2022-06-25,09:00:00,28061.474,29915.474,25392.274,27977.399,30046.969,1188.413,1317.0,20798.0,908.0,0.0,919.0,110.0,1185.0,0.0,2585.125,0.0,163.74,-1.0,-3.466,0.0,-4.0,69.0,35.5,37.89,926.32,1119.532,5.801,17.917,2069.57,3163.37,2212.09,500.0,50.58,5926.04
2022-06-25,10:00:00,27996.065,30099.628,25198.271,28057.683,30225.778,1214.934,1324.0,20826.0,908.0,0.0,972.0,0.0,1013.0,0.0,2859.412,0.0,165.737,-1.0,-3.466,0.0,-6.0,68.2,33.7,36.08,800.472,1348.779,1.989,16.855,2168.095,3163.37,2212.09,500.0,50.58,5926.04
2022-06-25,11:00:00,27758.442,29899.109,24853.289,27797.258,30020.882,1279.213,1304.0,20761.0,907.0,0.0,1052.0,0.0,680.0,0.0,2943.969,0.0,165.755,-1.0,-3.466,0.0,-12.0,67.8,32.1,34.67,781.232,1421.79,3.887,16.715,2223.624,3163.37,2212.09,500.0,50.58,5926.04
2022-06-25,12:00:00,27364.074,29500.882,24244.797,27296.83,29617.654,1224.13,1312.0,20845.0,905.0,0.0,952.0,0.0,193.0,0.0,3052.034,0.0,64.129,-1.0,-3.333,0.0,-22.0,67.4,31.0,33.44,848.126,1425.198,30.512,16.988,2320.824,3163.37,2212.09,500.0,50.58,5926.04
2022-06-25,13:00:00,26968.606,29075.702,23681.534,26876.866,29188.415,1185.772,1324.0,20799.0,906.0,0.0,684.0,0.0,0.0,0.0,3195.332,0.0,0.0,-1.0,-3.466,0.0,-27.0,67.4,31.0,32.88,801.061,1419.112,73.545,17.831,2311.549,3163.37,2212.09,500.0,50.58,5926.04
2022-06-25,14:00:00,26528.235,28557.673,23514.868,26506.467,28665.208,1140.763,1444.0,20762.2,906.0,0.0,59.0,0.0,371.0,0.0,2991.599,0.0,0.0,-1.0,-3.333,0.0,-23.0,67.4,31.0,33.0,725.359,1334.467,81.039,17.876,2158.741,3163.37,2212.09,500.0,50.58,5926.04
2022-06-25,15:00:00,26785.648,28557.017,23954.801,26691.405,28656.679,1131.124,1337.0,20934.0,906.0,0.0,128.0,0.0,670.0,0.0,2736.605,0.0,0.0,-1.0,-3.199,0.0,-16.0,67.4,30.6,32.26,718.443,1141.153,87.845,17.833,1965.274,3163.37,2212.09,500.0,50.58,5926.04
2022-06-25,16:00:00,28024.444,29370.008,24531.534,28041.621,29461.023,1181.944,1315.0,21312.0,905.0,0.0,375.0,0.0,642.0,0.0,3510.086,0.0,0.0,-1.0,-3.466,0.0,-13.0,66.5,29.4,31.32,628.321,641.506,131.76,17.815,1419.402,3163.37,2212.09,500.0,50.58,5926.04
2022-06-25,17:00:00,29938.956,30817.364,26357.001,29986.975,30906.862,1268.942,1322.0,21723.0,906.0,0.0,936.0,34.0,1442.0,74.5,3555.474,0.0,0.0,-1.0,-2.0,0.0,-3.0,66.0,28.2,30.44,639.794,75.193,187.023,17.877,919.887,3163.37,2212.09,500.0,50.58,5926.04
2022-06-25,18:00:00,31073.055,31873.458,26990.6,31103.904,31957.107,1324.498,1293.0,21707.0,905.0,0.0,1355.0,96.0,1636.0,379.95,3733.354,0.0,0.0,-1.0,-0.4,0.0,0.0,65.6,26.2,28.98,661.14,0.023,175.092,16.948,853.203,3163.37,2212.09,500.0,50.58,5926.04
2022-06-25,19:00:00,29763.844,30564.991,26429.0,29808.013,30643.087,1263.615,1382.0,21383.0,905.0,0.0,1522.0,0.0,1244.0,0.0,3379.013,0.0,0.0,-1.0,0.0,0.0,-6.0,65.1,24.6,27.0,701.244,0.0,117.1,16.73,835.074,3163.37,2212.09,500.0,50.58,5926.04
2022-06-25,20:00:00,28161.442,28951.838,25162.0,28122.404,29024.386,1221.35,1368.0,21342.0,905.0,0.0,1565.0,0.0,96.0,0.0,2960.404,0.0,0.0,-1.0,0.0,0.0,-113.0,64.2,23.2,26.03,780.658,0.0,104.351,16.973,901.982,3163.37,2212.09,500.0,50.58,5926.04
2022-06-25,21:00:00,26314.491,27060.814,23630.867,26243.345,27127.831,1164.549,1438.0,21332.0,905.0,0.0,1385.0,0.0,0.0,0.0,2612.478,0.0,0.0,-1.0,-0.133,0.0,-1428.0,63.7,22.2,26.09,795.71,0.0,70.903,17.873,884.486,3163.37,2212.09,500.0,50.58,5926.04
2022-06-25,22:00:00,24310.512,24951.746,22436.334,24170.447,25013.252,1212.442,1190.0,21407.0,905.0,0.0,495.0,0.0,0.0,0.0,1734.113,0.0,0.0,-1.0,-2.666,0.0,-1557.0,64.2,24.2,27.7,821.732,0.0,3.204,17.869,842.805,3163.37,2212.09,500.0,50.58,5926.04
2022-06-25,23:00:00,22618.754,23281.314,21857.935,22460.121,23337.389,1248.799,1073.0,21454.0,904.0,0.0,1.0,0.0,0.0,0.0,602.187,0.0,0.0,-1.0,-5.065,0.0,-1568.0,62.4,25.8,29.36,861.414,0.0,0.0,15.854,877.268,3163.37,2212.09,500.0,50.58,5926.04
2022-06-26,00:00:00,21723.086,22411.019,21442.801,21442.801,22461.891,1128.555,862.0,21343.0,905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-5.199,0.0,-1661.0,63.7,27.4,30.31,1003.677,0.0,0.0,15.413,1019.09,3163.37,2212.09,500.0,50.58,5926.04
2022-06-26,01:00:00,21112.518,21826.343,20750.668,20750.668,21807.291,1111.399,273.0,21360.0,905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-5.332,0.0,-1781.0,65.1,29.4,31.88,1039.693,0.0,0.0,16.93,1056.623,3163.37,2212.09,500.0,50.58,5926.04
2022-06-26,02:00:00,20730.279,21480.246,20436.125,20436.125,21447.645,1104.104,269.0,21093.99,908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-5.865,0.0,-1828.0,67.0,31.0,33.81,994.454,0.0,0.0,17.066,1011.52,3163.37,2212.09,500.0,50.58,5926.04
2022-06-26,03:00:00,20718.708,21492.326,20499.848,20499.848,21542.99,1103.272,266.0,21173.78,909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.932,0.0,-1843.0,68.6,32.5,35.16,1026.409,0.0,0.0,16.733,1043.142,3163.37,2212.09,500.0,50.58,5926.04
2022-06-26,04:00:00,20994.458,21812.334,20808.935,20808.935,21792.198,1096.681,358.0,21214.0,909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-5.065,0.0,-1666.0,70.2,34.9,36.99,965.986,0.0,0.0,17.277,983.263,3163.37,2212.09,500.0,50.58,5926.04
2022-06-26,05:00:00,21512.746,22356.773,20014.068,21364.911,22353.336,1187.743,455.0,20431.0,908.0,0.0,0.0,0.0,0.0,0.0,1350.843,0.0,0.0,-1.0,-4.932,0.0,-1774.0,71.4,36.1,38.31,971.147,0.0,0.0,17.278,988.425,3163.37,2212.09,500.0,50.58,5926.04
2022-06-26,06:00:00,22664.74,23533.595,20539.181,22542.602,23546.856,1036.923,659.0,20584.38,908.0,0.0,0.0,0.0,0.0,0.0,2003.421,0.0,0.0,-1.0,-5.199,0.0,-1606.0,73.0,38.1,39.74,987.01,0.02,0.0,17.224,1004.254,3163.37,2212.09,500.0,50.58,5926.04
2022-06-26,07:00:00,25103.372,26104.702,22360.385,24993.668,26136.182,1115.724,715.0,21544.45,909.0,0.0,0.0,116.0,31.0,0.0,2633.283,0.0,0.0,-1.0,-5.065,0.0,-949.0,74.6,39.7,41.04,1077.94,47.405,0.0,17.169,1142.514,3163.37,2212.09,500.0,50.58,5926.04
2022-06-26,08:00:00,27084.068,28639.404,23774.601,27000.094,28689.104,1261.244,642.0,21382.0,908.0,0.0,473.0,118.0,279.0,0.0,3225.493,0.0,0.0,-1.0,-4.399,0.0,-22.0,76.2,40.9,41.1,1175.937,497.802,0.392,14.879,1689.01,3163.37,2212.09,500.0,50.58,5926.04
2022-06-26,09:00:00,27581.098,29703.864,23794.184,27525.816,29766.98,1129.326,652.0,21471.65,908.0,0.0,769.0,0.0,24.0,0.0,3731.632,0.0,0.0,-1.0,-3.466,0.0,-26.0,75.8,40.3,40.86,1041.468,1173.21,9.638,16.848,2241.164,3163.37,2212.09,500.0,50.58,5926.04
